ID,DESC_CLASI,COD_BARRIO,BARRIO,COD_DISTRI,DISTRITO,ESTADO,COORD_GIS_,COORD_GI_1,SISTEMA_CO,LATITUD,LONGITUD,TIPO_VIA,NOM_VIA,NUM_VIA,COD_POSTAL,DIR_AUX,NDP,F_INSTALA,COD_INT,CONTR_COD,UBICACION,USO,MODELO,DIRECCION,x_etrs89_utm30n,y_etrs89_utm30n,longitude,latitude
3568801,Fuentes de beber,156,SAN JUAN BAUTISTA,15,CIUDAD LINEAL,OPERATIVO,444277.24,4477934.22,ETRS89,40.45019953,-3.65713296,PLAZA,VALVANERA,5,28043,JUNTO ACERA C/ ALBELDA,31015964,2021/03/12 00:00:00,FUE_15_0122,FUE25,ZV,PERSONAS,PIEDRA VP,"PLAZA VALVANERA, 5",444277.24,4477934.22,-3.657132965638343,40.45019940566479
3568802,Fuentes de beber,153,QUINTANA,15,CIUDAD LINEAL,OPERATIVO,444726.653,4476271.888,ETRS89,40.43525438,-3.65168876,CALLE,VIRGEN DE LLUC,42,28027,"PARQUE CALERO, JUNTO ÃREA CANINA",11109420,2017/10/13 00:00:00,FUE_15_0123,FUE25,ZV,PERSONAS_Y_MASCOTAS,MIXTA NEPTUNO,"CALLE VIRGEN DE LLUC, 42",444726.653,4476271.888,-3.6516887709839123,40.43525424735551
3569053,Fuentes de beber,043,FUENTE DEL BERRO,04,SALAMANCA,OPERATIVO,443585.18,4475363.43,ETRS89,40.42699387,-3.66506558,CALLE,RUFINO BLANCO,27,28028,EN GLORIETA CENTRAL DE JARDINES DE LAS MUJERES DE VENTAS,31034502,2017/10/26 00:00:00,FUE_04_0040,FUE25,ZV,PERSONAS,MU-37A,"CALLE RUFINO BLANCO, 27",443585.18,4475363.43,-3.6650655870918176,40.426993738505715
3569158,Fuentes de beber,065,VALDEACEDERAS,06,TETUAN,OPERATIVO,440375.5,4479413.31,ETRS89,40.46325307,-3.70328153,CALLE,MARQUES DE VIANA,58,28039,FRENTE AL COLEGIO,11035958,2017/10/24 00:00:00,FUE_06_0082,FUE25,VP,PERSONAS,MU-37A,"CALLE MARQUES DE VIANA, 58",440375.5,4479413.31,-3.703281538996656,40.46325294441635
3569414,Fuentes de beber,031,PACIFICO,03,RETIRO,OPERATIVO,443082.6,4473087.48,ETRS89,40.40645666,-3.67078638,PLAZA,CONDE DE CASAL,10,28007,JUNTO FAROLA 4 Y CARRIL BICI,31047387,2025/01/27 00:00:00,FUE_03_0052,FUE25,VP,PERSONAS,MU-37AA,"PLAZA CONDE DE CASAL, 10",443082.6,4473087.48,-3.670786388116959,40.40645653394235
3569415,Fuentes de beber,084,PILAR,08,FUENCARRAL-EL PARDO,OPERATIVO,439950.08,4481131.74,ETRS89,40.4787027,-3.70846174,AVENIDA,MONFORTE DE LEMOS,36,28029,,31049013,2017/10/31 00:00:00,FUE_08_0154,FUE25,VP,PERSONAS,MU-37B,"AVENIDA MONFORTE DE LEMOS, 36",439950.08,4481131.74,-3.708461750603867,40.47870257257547
3570475,Fuentes de beber,136,NUMANCIA,13,PUENTE DE VALLECAS,OPERATIVO,444334.78,4472631.59,ETRS89,40.40243441,-3.65599017,CALLE,MARUJA GARCIA ROMERO,7,28038,"FRENTE FAROLAS 7 Y 8, JUNTO CARRIL BICI",31001905,2016/12/05 00:00:00,FUE_13_0153,FUE25,VP,PERSONAS,MU-S37A,"CALLE MARUJA GARCIA ROMERO, 7",444334.78,4472631.59,-3.6559901767622707,40.40243427941311
3576057,Fuentes de beber,046,CASTELLANA,04,SALAMANCA,OPERATIVO,441859,4476052.63,ETRS89,40.43308367,-3.68547693,CALLE,CLAUDIO COELLO,121,28006,"C/V C/ JUAN BRAVO, JUNTO FAROLA 7",11019823,2017/11/16 00:00:00,FUE_04_0041,FUE25,VP,PERSONAS,FUENTE_ACCESIBLE,"CALLE CLAUDIO COELLO, 121",441859.0,4476052.63,-3.6854769330591566,40.43308353926315
3576059,Fuentes de beber,124,ALMENDRALES,12,USERA,OPERATIVO,440999.91,4470330.46,ETRS89,40.38147499,-3.69507431,CALLE,ANTONIO LOPEZ,223,28026,C/V AÃAFIL,11083665,2017/11/16 00:00:00,FUE_12_0067,FUE25,ZV,PERSONAS,MU-37A,"CALLE ANTONIO LOPEZ, 223",440999.91,4470330.46,-3.6950743146007836,40.38147486218873
3576061,Fuentes de beber,205,ROSAS,20,SAN BLAS-CANILLEJAS,OPERATIVO,448497.27,4475361.42,ETRS89,40.42729436,-3.60716078,CALLE,CARLOS II,2,28022,JUNTO FAROLA 1048 Y AREA INFANTIL,20084930,2017/11/08 00:00:00,FUE_20_0112,FUE25,VP,PERSONAS,MU-37A,"CALLE CARLOS II, 2",448497.27,4475361.42,-3.607160786113157,40.42729423391818
3576073,Fuentes de beber,183,ENSANCHE DE VALLECAS,18,VILLA DE VALLECAS,OPERATIVO,449778.42,4468821.52,ETRS89,40.36845669,-3.59154233,CALLE,ALTO DEL RETIRO,13,28051,"ENTRE FAROLAS 28 Y 30, PROXIMO A GTA. C/ ANTONIO GADES",31045486,2017/10/17 00:00:00,FUE_18_0053,FUE25,VP,PERSONAS,MU-S37A,"CALLE ALTO DEL RETIRO, 13",449778.42,4468821.52,-3.591542337087662,40.368456564888014
3576085,Fuentes de beber,183,ENSANCHE DE VALLECAS,18,VILLA DE VALLECAS,OPERATIVO,449610.6,4468080.21,ETRS89,40.36176829,-3.59346035,CALLE,FERNANDO CHUECA GOITIA,31,28051,"FRENTE C/ MÂª TERESA LEON,  JUNTO FAROLA 20",31056617,2017/11/16 00:00:00,FUE_18_0054,FUE25,VP,PERSONAS,MU-S37A,"CALLE FERNANDO CHUECA GOITIA, 31",449610.6,4468080.21,-3.59346035586898,40.36176816236026
3576086,Fuentes de beber,183,ENSANCHE DE VALLECAS,18,VILLA DE VALLECAS,OPERATIVO,448211.53,4469919.46,ETRS89,40.37825185,-3.6100864,CALLE,RAYO VALLECANO DE MADRID,1,28051,"PROXIMO A C/ REAL DE ARGANDA, JUNTO FAROLA 1",31025439,2017/11/16 00:00:00,FUE_18_0055,FUE25,VP,PERSONAS,MU-S37A,"CALLE RAYO VALLECANO DE MADRID, 1",448211.53,4469919.46,-3.610086404708383,40.378251717316694
3576087,Fuentes de beber,134,PALOMERAS SURESTE,13,PUENTE DE VALLECAS,OPERATIVO,445346.51,4470606.54,ETRS89,40.38425853,-3.64389431,CALLE,EXTREMEÃOS,5,28018,"ENTRE FAROLAS 10 Y 12, JUNTO AREA INFANTIL PARQUE DE LA PALOMA",20139499,,FUE_13_0155,FUE25,ZV,PERSONAS,MU-37A,"CALLE EXTREMEÃOS, 5",445346.51,4470606.54,-3.6438943116098037,40.38425840021312
3581346,Fuentes de beber,174,LOS ROSALES,17,VILLAVERDE,OPERATIVO,441207.173,4466924.162,ETRS89,40.35080376,-3.69231869,CALLE,SANTA PETRONILA,16,28021,"FRENTE C/ JOSE DEL PINO, JUNTO FAROLA 4 EN BULEVAR",11128079,2017/11/21 00:00:00,FUE_17_0121,FUE25,ZV,PERSONAS,MU-S37A,"CALLE SANTA PETRONILA, 16",441207.173,4466924.162,-3.69231869544976,40.350803631633774
3655196,Fuentes de beber,086,VALVERDE,08,FUENCARRAL-EL PARDO,OPERATIVO,441167.05,4482813.08,ETRS89,40.49393596,-3.69426114,CALLE,MATARO,2,28034,,11048281,2017/12/01 00:00:00,FUE_08_0113,FUE25,ZV,PERSONAS,MU-37A,"CALLE MATARO, 2",441167.05,4482813.08,-3.6942611488494728,40.49393583483903
3852403,Fuentes de beber,091,CASA DE CAMPO,09,MONCLOA-ARAVACA,OPERATIVO,437760.85,4475828.39,ETRS89,40.43076706,-3.73376814,PLAZA,CANCILLERIA,6,28008,"CON VUELTA CALLE LOECHES, JUNTO PISTA DEPORTIVA",11052035,2017/12/13 00:00:00,FUE_09_0121,FUE25,ZV,PERSONAS,MU-37A,"PLAZA CANCILLERIA, 6",437760.85,4475828.39,-3.7337681442422177,40.43076693349759
3852673,Fuentes de beber,075,RIOS ROSAS,07,CHAMBERI,OPERATIVO,440534.352,4476924.724,ETRS89,40.44084623,-3.70117492,CALLE,SANTA ENGRACIA,120 B,28003,,20065407,2023/02/27 00:00:00,FUE_07_0038,FUE25,VP,PERSONAS,MU-37A,"CALLE SANTA ENGRACIA, 120 B",440534.352,4476924.724,-3.7011749234656977,40.44084609906257
4738570,Fuentes de beber,116,BUENAVISTA,11,CARABANCHEL,OPERATIVO,435049.06,4468488.26,ETRS89,40.36443708,-3.76498734,CALLE,TORTA,3,28054,"FRENTE C/ /PATRIMONIO DE LA HUMANIDAD, JUNTO FAROLA 37",31006215,2017/09/15 00:00:00,FUE_11_0129,FUE25,VP,PERSONAS,MU-37A,"CALLE TORTA, 3",435049.06,4468488.26,-3.7649873518504138,40.364436952718734
4741279,Fuentes de beber,191,CASCO HISTORICO DE VICALVARO,19,VICALVARO,OPERATIVO,448570.15,4472882.83,ETRS89,40.40497013,-3.60610125,CALLE,LAGO VAN,16,28032,"FRENTE NÂº 17, JUNTO AREA INFANTIL EN ZONA ESTANCIAL",31011786,2018/02/09 00:00:00,FUE_19_0102,FUE25,ZV,PERSONAS,MU-S37A,"CALLE LAGO VAN, 16",448570.15,4472882.83,-3.6061012585535153,40.404969998165726
4742955,Fuentes de beber,151,VENTAS,15,CIUDAD LINEAL,FUERA_DE_SERVICIO,444779.88,4475635.8,ETRS89,40.42952768,-3.65100598,CALLE,SOR MARIA DE AGREDA,2,28017,"PRÃXIMO A C/ VEREDA DEL CARMEN, 6",11104870,2018/02/20 00:00:00,FUE_15_0124,FUE25,ZV,PERSONAS,MU-37A,"CALLE SOR MARIA DE AGREDA, 2",444779.88,4475635.8,-3.651005983988499,40.42952755578827
4784162,Fuentes de beber,166,VALDEFUENTES,16,HORTALEZA,OPERATIVO,446126.12,4481318.09,ETRS89,40.48080508,-3.6356179,CALLE,TORENO,3 B,28055,JUNTO PISTA DEPORTIVA,31054377,2019/04/29 00:00:00,FUE_16_0153,FUE25,ZV,PERSONAS,CASTIZA,"CALLE TORENO, 3 B",446126.12,4481318.09,-3.6356179041523045,40.480804953002
4784163,Fuentes de beber,192,VALDEBERNARDO,19,VICALVARO,OPERATIVO,447553.3,4472469.97,ETRS89,40.40118738,-3.61805017,CALLE,CORDEL DE PAVONES,14 A,28032,"FRENTE NÂº 14, JUNTO FAROLA 17 Y AREA INFANTIL",20124179,2018/04/02 00:00:00,FUE_19_0115,FUE25,ZV,PERSONAS,MU-37A,"CALLE CORDEL DE PAVONES, 14 A",447553.3,4472469.97,-3.6180501724126395,40.401187252835385
4784586,Fuentes de beber,087,MIRASIERRA,08,FUENCARRAL-EL PARDO,OPERATIVO,438429.37,4482666.43,ETRS89,40.49241632,-3.72655061,CALLE,MENCHU AJAMIL,2,28049,CV CALLE MARIA TERESA DE CALCUTA,31049743,,FUE_08_0155,FUE25,ZV,PERSONAS,EGEA,"CALLE MENCHU AJAMIL, 2",438429.37,4482666.43,-3.7265506172169145,40.492416190170744
4784587,Fuentes de beber,087,MIRASIERRA,08,FUENCARRAL-EL PARDO,OPERATIVO,438302.37,4482528.05,ETRS89,40.49116032,-3.72803566,CALLE,FEDERICA MONTSENY,5,28049,ENTRE CALLE FEDERICA MONTSENY Y CALLE MARI PEPA COLOMER,31049748,,FUE_08_0156,FUE25,ZV,PERSONAS,EGEA,"CALLE FEDERICA MONTSENY, 5",438302.37,4482528.05,-3.728035665146045,40.491160190204305
4784714,Fuentes de beber,051,EL VISO,05,CHAMARTIN,OPERATIVO,442391.577,4477006.802,ETRS89,40.44171637,-3.67928482,CALLE,DUQUE DE SEVILLA,1,28002,FRENTE A CALLE DUQUE DE SEVILLA 4,20009442,,FUE_05_0020,FUE25,VP,PERSONAS,MU-37A,"CALLE DUQUE DE SEVILLA, 1",442391.577,4477006.802,-3.6792848266974185,40.441716241828345
4785335,Fuentes de beber,102,PUERTA DEL ANGEL,10,LATINA,OPERATIVO,437294.132,4473538.095,ETRS89,40.41010013,-3.73904425,PASEO,EXTREMADURA,156,28011,JUNTO ACCESO METRO ALTO DE EXTRMADURA Y AREA INFANTIL,11062514,2018/06/01 00:00:00,FUE_10_0111,FUE25,VP,PERSONAS,PIEDRA VP,"PASEO EXTREMADURA, 156",437294.132,4473538.095,-3.7390442614816606,40.41009999881905
4785336,Fuentes de beber,086,VALVERDE,08,FUENCARRAL-EL PARDO,OPERATIVO,442924.48,4483727.18,ETRS89,40.50229326,-3.67360624,AVENIDA,CAMINO DE SANTIAGO,25,28050,LAS TABLAS: ZONAS INFANTILES ENTRE LAS CALLES DE SAN JUAN DE ORTEGA Y AVDA CAMINO DE SANTIAGO,31049645,2018/06/01 00:00:00,FUE_08_0157,FUE25,VP,PERSONAS,FUENTE_ACCESIBLE,"AVENIDA CAMINO DE SANTIAGO, 25",442924.48,4483727.18,-3.6736062469341215,40.502293130533154
4795658,Fuentes de beber,016,SOL,01,CENTRO,OPERATIVO,440031.29,4474322.66,ETRS89,40.41736955,-3.70686076,CALLE,ARENAL,18,28013,,11007831,2018/06/29 00:00:00,FUE_01_0046,FUE25,VP,PERSONAS,FUENTE_ACCESIBLE,"CALLE ARENAL, 18",440031.29,4474322.66,-3.7068607639399134,40.417369418708965
4795801,Fuentes de beber,121,ORCASITAS,12,USERA,OPERATIVO,439808.91,4469323.11,ETRS89,40.37231507,-3.70900922,AVENIDA,POBLADOS,144,28041,JUNTO ACCESO ESCUELA INFANTIL PRADOLONGO Y CARRIL BICI,31009783,2018/06/04 00:00:00,FUE_12_0069,FUE25,VP,PERSONAS,FUENTE_ACCESIBLE,"AVENIDA POBLADOS, 144",439808.91,4469323.11,-3.7090092288039687,40.372314944458104
4796090,Fuentes de beber,117,ABRANTES,11,CARABANCHEL,OPERATIVO,438908.310,4470722.410,ETRS89,40.38485514,-3.71975101,CALLE,VIANA,1,28025,"C/V C/ VIA LUSITANA, EN PARQUE JUNTO AREA INFANTIL",11079428,2018/07/13 00:00:00,FUE_11_0130,FUE25,ZV,PERSONAS,FUENTE_ACCESIBLE,"CALLE VIANA, 1",438908.31,4470722.41,-3.7197510196584007,40.38485501675821
4796175,Fuentes de beber,143,MARROQUINA,14,MORATALAZ,OPERATIVO,444813.730,4473693.650,ETRS89,40.41203395,-3.6504384,AVENIDA,DOCTOR GARCIA TAPIA,92,28030,"ENTRE AREA INFANTIL Y PISTA DEPORTIVA, EN PARQUE",31043374,2018/07/19 00:00:00,FUE_14_0098,FUE25,VP,PERSONAS,PIEDRA VP,"AVENIDA DOCTOR GARCIA TAPIA, 92",444813.73,4473693.65,-3.650438407316648,40.41203381959018
4796211,Fuentes de beber,012,EMBAJADORES,01,CENTRO,OPERATIVO,440519.31,4473379.46,ETRS89,40.40890777,-3.70102061,PLAZA,LAVAPIES,5,28012,FRENTE A ZONA INFANTIL,11002854,2018/07/18 00:00:00,FUE_01_0047,FUE25,ZV,PERSONAS,MU-37A,"PLAZA LAVAPIES, 5",440519.31,4473379.46,-3.7010206213726553,40.408907642171656
4796261,Fuentes de beber,086,VALVERDE,08,FUENCARRAL-EL PARDO,OPERATIVO,442762.33,4484338.64,ETRS89,40.50779036,-3.67557508,CALLE,SAN JUAN DE ORTEGA,90,28050,JUNTO A UNA ZONA VERDE Y UNA ZONA INFANTIL,31023640,2018/07/23 00:00:00,FUE_08_0158,FUE25,VP,PERSONAS,MU-37A,"CALLE SAN JUAN DE ORTEGA, 90",442762.33,4484338.64,-3.6755750835941927,40.50779022873061
4798068,Fuentes de beber,205,ROSAS,20,SAN BLAS-CANILLEJAS,OPERATIVO,448434.99,4476324.63,ETRS89,40.4359677,-3.6079731,CALLE,LA ILIADA,31,28022,"JUNTO FAROLA 19, EN ACERA DEL PARQUE",11137297,2017/08/09 00:00:00,FUE_20_0113,FUE25,VP,PERSONAS,PIEDRA VP,"CALLE LA ILIADA, 31",448434.99,4476324.63,-3.60797310225109,40.43596756947795
4798069,Fuentes de beber,164,PINAR DEL REY,16,HORTALEZA,OPERATIVO,445032.33,4479915.9,ETRS89,40.46810179,-3.64840042,GLORIETA,FRANCISCO FERNANDEZ ORDOÃEZ,4,28043,JUNTO NÂº 47 AVDA. GRAN VÃA DE HORTALEZA,20123605,2018/08/21 00:00:00,FUE_16_0154,FUE25,VP,PERSONAS,FUENTE_ACCESIBLE,"GLORIETA FRANCISCO FERNANDEZ ORDOÃEZ, 4",445032.33,4479915.9,-3.648400421463901,40.46810166055533
4813505,Fuentes de beber,082,FUENTELARREINA,08,FUENCARRAL-EL PARDO,OPERATIVO,437886.924,4482104.68,ETRS89,40.48731549,-3.73289607,CALLE,MAETZU,1,28049,,31054536,,FUE_08_0174,FUE25,ZV,PERSONAS,EGEA,"CALLE MAETZU, 1",437886.924,4482104.68,-3.732896081082896,40.48731536218916
4813533,Fuentes de beber,163,CANILLAS,16,HORTALEZA,OPERATIVO,446725.49,4479468.28,ETRS89,40.4641797,-3.62839142,CALLE,EL PROVENCIO,16,28043,JUNTO ÃREA INFANTIL,20063258,,FUE_16_0168,FUE25,ZV,PERSONAS,MU-37A,"CALLE EL PROVENCIO, 16",446725.49,4479468.28,-3.6283914263304893,40.464179570532714
4813550,Fuentes de beber,035,LOS JERONIMOS,03,RETIRO,OPERATIVO,442085.58,4473289.53,ETRS89,40.40820807,-3.68255413,CALLE,JUAN VALERA,26,28014,"ENTRE FAROLAS 14 Y 15, JUNTO AREA INFANTIL",11013002,2020/07/15 00:00:00,FUE_03_0057,FUE25,VP,PERSONAS,MU-37A,"CALLE JUAN VALERA, 26",442085.58,4473289.53,-3.682554132326623,40.40820794609412
4813553,Fuentes de beber,033,ESTRELLA,03,RETIRO,OPERATIVO,443512.78,4473613.83,ETRS89,40.41122761,-3.66576365,CALLE,ESTRELLA POLAR,13,28007,C/V C/ PEZ AUSTRAL,11011956,2020/07/14 00:00:00,FUE_03_0054,FUE25,VP,PERSONAS,MU-37A,"CALLE ESTRELLA POLAR, 13",443512.78,4473613.83,-3.6657636542268666,40.41122748609646
4813558,Fuentes de beber,034,IBIZA,03,RETIRO,OPERATIVO,442974.13,4474728.73,ETRS89,40.4212345,-3.67221176,CALLE,O'DONNELL,48,28009,JUNTO FAROLA 92 Y ACCESO HOSPITAL MATERNO INFANTIL,11012210,2020/07/15 00:00:00,FUE_03_0055,FUE25,VP,PERSONAS,CASTIZA,"CALLE O'DONNELL, 48",442974.13,4474728.73,-3.6722117706436075,40.42123436998765
4828255,Fuentes de beber,141,PAVONES,14,MORATALAZ,OPERATIVO,445856.130,4472071.930,ETRS89,40.39749296,-3.6380152,CALLE,FUENTE CARRANTONA,4,28030,"FRENTE FAROLA 152, JUNTO AREA INFANTIL",20098128,2018/09/10 00:00:00,FUE_14_0099,FUE25,ZV,PERSONAS,MU-S37A,"CALLE FUENTE CARRANTONA, 4",445856.13,4472071.93,-3.638015205309664,40.39749283463995
4939826,Fuentes de beber,044,GUINDALERA,04,SALAMANCA,OPERATIVO,442821.18,4476566.07,ETRS89,40.43777569,-3.67417986,CALLE,PILAR DE ZARAGOZA,91,28028,"C/V C/ COSLADA, FRENTE FAROLA 50 JUNTO AREA INFANTIL",11018822,2018/10/05 00:00:00,FUE_04_0042,FUE25,VP,PERSONAS,MU-37A,"CALLE PILAR DE ZARAGOZA, 91",442821.18,4476566.07,-3.6741798695467414,40.43777556479305
4940126,Fuentes de beber,165,APOSTOL SANTIAGO,16,HORTALEZA,OPERATIVO,443791.53,4480397.91,ETRS89,40.47236093,-3.66307872,CALLE,JULIO DANVILA,28,28033,ZONA INFANTIL,11121437,2018/10/09 00:00:00,FUE_16_0155,FUE25,VP,PERSONAS,MU-S37A,"CALLE JULIO DANVILA, 28",443791.53,4480397.91,-3.6630787264463702,40.47236080171823
4940143,Fuentes de beber,174,LOS ROSALES,17,VILLAVERDE,FUERA_DE_SERVICIO,441474.57,4467842.04,ETRS89,40.35909136,-3.68925435,AVENIDA,FELICIDAD,22,28041,"ENTRE FAROLA 16 Y AREA INFANTIL, EN JARDIN DE NUESTROS MAYORES",20061681,2018/10/08 00:00:00,FUE_17_0122,FUE25,ZV,PERSONAS,FUENTE_ACCESIBLE,"AVENIDA FELICIDAD, 22",441474.57,4467842.04,-3.6892543529428563,40.35909122716688
4940161,Fuentes de beber,023,CHOPERA,02,ARGANZUELA,OPERATIVO,440567.02,4472108.5,ETRS89,40.39746174,-3.70033969,CALLE,AGUILON,15,28045,"FRENTE FAROLA 15, JUNTO AREA INFANTIL",11008805,2018/10/10 00:00:00,FUE_02_0054,FUE25,VP,PERSONAS,MU-37A,"CALLE AGUILON, 15",440567.02,4472108.5,-3.7003396944419387,40.397461608122406
4940265,Fuentes de beber,088,EL GOLOSO,08,FUENCARRAL-EL PARDO,OPERATIVO,440856.49,4484389.54,ETRS89,40.50811519,-3.69807286,CALLE,MONASTERIO DE OSEIRA,3,28049,,31004449,,FUE_08_0159,FUE25,ZV,PERSONAS,OTRO,"CALLE MONASTERIO DE OSEIRA, 3",440856.49,4484389.54,-3.69807287006651,40.50811506675085
4961115,Fuentes de beber,075,RIOS ROSAS,07,CHAMBERI,OPERATIVO,440756.59,4477524.93,ETRS89,40.44626901,-3.69861061,CALLE,PONZANO,100,28003,cv Raimundo Fdez Villaverde,31006753,2018/10/15 00:00:00,FUE_07_0021,FUE25,VP,PERSONAS,FUENTE_ACCESIBLE,"CALLE PONZANO, 100",440756.59,4477524.93,-3.698610619218008,40.44626888187084
4963553,Fuentes de beber,031,PACIFICO,03,RETIRO,OPERATIVO,442417.19,4472721.2,ETRS89,40.40311126,-3.67859476,CALLE,LEON GIL DE PALACIO,1,28007,"C/V AVDA. CIUDAD DE BARCELONA, JUNTO FAROLA 62",20108055,2018/10/19 00:00:00,FUE_03_0047,FUE25,VP,PERSONAS,FUENTE_ACCESIBLE,"CALLE LEON GIL DE PALACIO, 1",442417.19,4472721.2,-3.678594761495812,40.403111128509146
4963663,Fuentes de beber,146,VINATEROS,14,MORATALAZ,OPERATIVO,444799.98,4472954.92,ETRS89,40.40537813,-3.65053637,CALLE,HACIENDA DE PAVONES,1,28030,"JUNTO FAROLA 1 Y QUIOSCO, EN PLAZA DEL ENCUENTRO",31043377,2018/10/23 00:00:00,FUE_14_0100,FUE25,VP,PERSONAS,FUENTE_ACCESIBLE,"CALLE HACIENDA DE PAVONES, 1",444799.98,4472954.92,-3.65053637632073,40.4053779974736
4988124,Fuentes de beber,083,PEÃAGRANDE,08,FUENCARRAL-EL PARDO,OPERATIVO,439366.88,4481654.65,ETRS89,40.48337088,-3.71539177,AVENIDA,VENTISQUERO DE LA CONDESA,2,28035,,20079569,,FUE_08_0160,FUE25,ZV,PERSONAS,MU-37B,"AVENIDA VENTISQUERO DE LA CONDESA, 2",439366.88,4481654.65,-3.715391773273936,40.48337075005787
4989817,Fuentes de beber,092,ARGÃELLES,09,MONCLOA-ARAVACA,OPERATIVO,439374.18,4475539.53,ETRS89,40.42828404,-3.71472167,CALLE,PRINCESA,33,28008,CV CALLE REY FRANCISCO,11052549,2018/12/28 00:00:00,FUE_09_0062,FUE25,VP,PERSONAS,MU-37A,"CALLE PRINCESA, 33",439374.18,4475539.53,-3.7147216718021094,40.428283908882285
4991388,Fuentes de beber,073,TRAFALGAR,07,CHAMBERI,OPERATIVO,440472.47,4475637.17,ETRS89,40.42924294,-3.70178393,GLORIETA,BILBAO,5,28004,CV CALLE LUCHANA,11039861,2019/01/17 00:00:00,FUE_07_0022,FUE25,VP,PERSONAS,MU-37B,"GLORIETA BILBAO, 5",440472.47,4475637.17,-3.7017839334923583,40.42924281029307
4993815,Fuentes de beber,024,LEGAZPI,02,ARGANZUELA,OPERATIVO,442305.610,4471626.110,ETRS89,40.39323836,-3.67981037,CALLE,EROS,6,28045,"PROXIMO A C/ ARIEL, JUNTO FAROLA 9",31040720,2019/01/30 00:00:00,FUE_02_0055,FUE25,VP,PERSONAS,FUENTE_ACCESIBLE,"CALLE EROS, 6",442305.61,4471626.11,-3.6798103733341665,40.393238236060974
4995323,Fuentes de beber,053,CIUDAD JARDIN,05,CHAMARTIN,OPERATIVO,442945.67,4477453.4,ETRS89,40.44577775,-3.67279182,CALLE,MARCENADO,8,28002,,11023855,2019/02/07 00:00:00,FUE_05_0077,FUE25,VP,PERSONAS,MU-37B,"CALLE MARCENADO, 8",442945.67,4477453.4,-3.6727918278037333,40.44577761910717
4995326,Fuentes de beber,143,MARROQUINA,14,MORATALAZ,OPERATIVO,444944.400,4473504.000,ETRS89,40.41033412,-3.64888198,CALLE,CORREGIDOR JOSE DE PASAMONTE,15,28030,JUNTO FAROLA 172 Y PARROQUIA NUESTRA SEÃORA DE LA MONTAÃA,11101525,2019/02/04 00:00:00,FUE_14_0101,FUE25,VP,PERSONAS,PIEDRA VP,"CALLE CORREGIDOR JOSE DE PASAMONTE, 15",444944.4,4473504.0,-3.6488819832564214,40.410333995348324
4995334,Fuentes de beber,183,ENSANCHE DE VALLECAS,18,VILLA DE VALLECAS,OPERATIVO,450338.92,4467747.91,ETRS89,40.35881837,-3.58485713,CALLE,ARTE FIGURATIVO,30,28051,"C/V AVDA. CERRO  MILANO, FRENTE FAROLA 42",31036777,2019/02/05 00:00:00,FUE_18_0056,FUE25,VP,PERSONAS,MU-37B,"CALLE ARTE FIGURATIVO, 30",450338.92,4467747.91,-3.5848571348105085,40.35881824358226
4995656,Fuentes de beber,062,CUATRO CAMINOS,06,TETUAN,OPERATIVO,441188.87,4477844.94,ETRS89,40.44918249,-3.69354307,PLAZA,PABLO RUÃZ PICASSO,6,28020,junto a pistas deportivas,31065188,,FUE_06_0083,FUE25,ZV,PERSONAS,CARMEL,"PLAZA PABLO RUÃZ PICASSO, 6",441188.87,4477844.94,-3.693543072452367,40.44918236576543
4996359,Fuentes de beber,094,VALDEZARZA,09,MONCLOA-ARAVACA,OPERATIVO,438993.81,4480057.37,ETRS89,40.4689547,-3.71963953,CALLE,VALDERRODRIGO,46,28035,,11054493,,FUE_09_0123,FUE25,ZV,PERSONAS,MU-37A,"CALLE VALDERRODRIGO, 46",438993.81,4480057.37,-3.7196395350176896,40.46895456934965
4998042,Fuentes de beber,166,VALDEFUENTES,16,HORTALEZA,OPERATIVO,448148.06,4482661.39,ETRS89,40.49303496,-3.61187373,PLAZA,FRANCISCO DE ASIS CABRERO,6,28055,,31042741,,FUE_16_0156,FUE25,ZV,PERSONAS,MU-37A,"PLAZA FRANCISCO DE ASIS CABRERO, 6",448148.06,4482661.39,-3.611873740054412,40.49303483244073
4998043,Fuentes de beber,166,VALDEFUENTES,16,HORTALEZA,OPERATIVO,448312.929,4482851.297,ETRS89,40.49475603,-3.60994381,AVENIDA,SECUNDINO ZUAZO,134,28055,,31039692,,FUE_16_0157,FUE25,ZV,PERSONAS,MU-37A,"AVENIDA SECUNDINO ZUAZO, 134",448312.929,4482851.297,-3.609943815697947,40.49475589693
4998044,Fuentes de beber,166,VALDEFUENTES,16,HORTALEZA,OPERATIVO,448405.12,4482927.35,ETRS89,40.49544689,-3.60886214,AVENIDA,SECUNDINO ZUAZO,143,28055,PZA. FERNANDO GARCÃA MERCADAL,31039717,,FUE_16_0158,FUE25,ZV,PERSONAS,MU-37A,"AVENIDA SECUNDINO ZUAZO, 143",448405.12,4482927.35,-3.6088621485717223,40.495446758254275
4998045,Fuentes de beber,166,VALDEFUENTES,16,HORTALEZA,OPERATIVO,448562.686,4483546.406,ETRS89,40.50103344,-3.6070531,AVENIDA,FRANCISCO JAVIER SAENZ DE OIZA,15,28055,CALLE DE ANTONIO FLOREZ,31035676,,FUE_16_0159,FUE25,ZV,PERSONAS,MU-37A,"AVENIDA FRANCISCO JAVIER SAENZ DE OIZA, 15",448562.686,4483546.406,-3.607053104316711,40.5010333161252
